Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
PERM_AGRIN,TIMP-2_AGRIN,KPYM_AGRIN,0.86152,1.0,0.08929,1.0,0.50962,0.0101
MMP9_AGRIN,PERM_TIMP-2,TIMP-2_AGRIN,0.86144,1.0,0.08929,1.0,0.51429,0.0101
MMP9_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.86129,1.0,0.24528,1.0,0.57447,0.0101
MMP9_ADIPOQ,TIMP-2_AGRIN,KPYM_AGRIN,0.86129,1.0,0.09259,1.0,0.51,0.0101
HSPB1_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.86128,1.0,0.29091,1.0,0.58065,0.0101
PERM_AGRIN,TIMP-2_AGRIN,KPYM_TIMP-2,0.86119,1.0,0.08929,1.0,0.50962,0.0101
TIMP-2_KPYM,AGRIN_KPYM,KPYM_MMP9,0.86096,1.0,0.11765,1.0,0.55,0.0101
MMP9_TIMP-2,PERM_HSPB1,TIMP-2_AGRIN,0.86094,1.0,0.09434,1.0,0.52941,0.0101
PERM_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.86094,1.0,0.09434,1.0,0.52941,0.0101
PERM_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,0.86094,1.0,0.07407,1.0,0.51456,0.0101
PERM_AGRIN,TIMP-2_MMP9,AGRIN_TIMP-2,0.86077,0.98148,0.07407,0.8,0.51456,0.0101
ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_KPYM,0.86074,1.0,0.11765,1.0,0.52128,0.0101
HSPB1_PERM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.86061,1.0,0.09091,1.0,0.51923,0.0101
MMP9_ADIPOQ,ADIPOQ_MMP9,TIMP-2_AGRIN,0.86058,1.0,0.09615,1.0,0.52525,0.0101
TIMP-2_PERM,AGRIN_TIMP-2,KPYM_PERM,0.86051,1.0,0.19643,1.0,0.54082,0.0101
HSPB1_ADIPOQ,ADIPOQ_MMP9,TIMP-2_MMP9,0.86048,0.98077,0.11765,0.85714,0.53125,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_ADIPOQ,0.86048,0.98077,0.07843,0.8,0.52041,0.0101
PERM_AGRIN,TIMP-2_AGRIN,AGRIN_PERM,0.86045,1.0,0.08929,1.0,0.51429,0.0101
MMP9_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.86044,0.98039,0.05882,0.75,0.5102,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,KPYM_TIMP-2,0.86028,1.0,0.07692,1.0,0.50515,0.0101
MMP9_PERM,HSPB1_MMP9,AGRIN_TIMP-2,0.86024,1.0,0.03774,1.0,0.51429,0.0101
PERM_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.86024,1.0,0.26415,1.0,0.58065,0.0101
MMP9_TIMP-2,PERM_AGRIN,TIMP-2_AGRIN,0.86012,1.0,0.08929,1.0,0.51429,0.0101
PERM_TIMP-2,TIMP-2_MMP9,AGRIN_TIMP-2,0.86008,0.98148,0.07407,0.8,0.51456,0.0101
MMP9_KPYM,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.86005,1.0,0.09804,1.0,0.52577,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,KPYM_AGRIN,0.85974,1.0,0.08929,1.0,0.51887,0.0101
PERM_TIMP-2,TIMP-2_AGRIN,KPYM_HSPB1,0.85974,1.0,0.09434,1.0,0.52475,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.85969,1.0,0.11321,1.0,0.53922,0.0101
TIMP-2_KPYM,AGRIN_KPYM,KPYM_TIMP-2,0.85969,1.0,0.11321,1.0,0.53922,0.0101
PERM_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,0.85963,1.0,0.2963,1.0,0.56818,0.0101
PERM_AGRIN,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.85963,1.0,0.11111,1.0,0.5102,0.0101
ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_TIMP-2,0.85961,1.0,0.19608,1.0,0.54945,0.0101
PERM_TIMP-2,AGRIN_TIMP-2,KPYM_ADIPOQ,0.85941,1.0,0.05556,1.0,0.49,0.51515
MMP9_AGRIN,PERM_MMP9,TIMP-2_AGRIN,0.8594,1.0,0.09259,1.0,0.52427,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85938,1.0,0.08929,1.0,0.52336,0.0101
HSPB1_TIMP-2,PERM_AGRIN,TIMP-2_AGRIN,0.85926,1.0,0.09091,1.0,0.51923,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_PERM,0.85926,1.0,0.2963,1.0,0.56818,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.85916,1.0,0.09434,1.0,0.53846,0.0101
MMP9_HSPB1,TIMP-2_MMP9,AGRIN_ADIPOQ,0.85911,1.0,0.08163,1.0,0.53608,0.0101
PERM_AGRIN,ADIPOQ_MMP9,TIMP-2_AGRIN,0.85885,1.0,0.09615,1.0,0.51546,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,AGRIN_MMP9,0.8588,1.0,0.09259,1.0,0.53333,0.0101
MMP9_ADIPOQ,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.85875,1.0,0.05556,1.0,0.5,0.0101
ADIPOQ_MMP9,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85873,1.0,0.05769,1.0,0.51485,0.0101
PERM_MMP9,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85871,1.0,0.09259,1.0,0.52427,0.0101
PERM_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85867,1.0,0.07547,1.0,0.51961,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,0.8586,0.98077,0.09804,0.83333,0.52577,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,TIMP-2_AGRIN,0.85849,1.0,0.09434,1.0,0.52,0.0101
PERM_AGRIN,TIMP-2_AGRIN,AGRIN_MMP9,0.85837,1.0,0.09259,1.0,0.52427,0.0101
MMP9_KPYM,PERM_ADIPOQ,TIMP-2_KPYM,0.85834,1.0,0.09804,1.0,0.51579,0.0101
MMP9_KPYM,ADIPOQ_MMP9,TIMP-2_KPYM,0.85834,1.0,0.10204,1.0,0.53684,0.0101
PERM_AGRIN,TIMP-2_AGRIN,KPYM_ADIPOQ,0.85828,1.0,0.09259,1.0,0.5,0.0101
TIMP-2_PERM,AGRIN_TIMP-2,KPYM_ADIPOQ,0.85828,1.0,0.18519,1.0,0.52688,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_TIMP-2,0.85825,1.0,0.07407,1.0,0.52381,0.0101
PERM_AGRIN,TIMP-2_AGRIN,KPYM_MMP9,0.85814,1.0,0.11111,1.0,0.52475,0.0101
HSPB1_MMP9,PERM_KPYM,AGRIN_TIMP-2,0.85811,1.0,0.02,1.0,0.51961,0.0202
MMP9_AGRIN,TIMP-2_KPYM,AGRIN_KPYM,0.85798,1.0,0.11321,1.0,0.53922,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_ADIPOQ,0.85784,1.0,0.07692,1.0,0.51515,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,TIMP-2_AGRIN,0.85779,1.0,0.09091,1.0,0.5283,0.0101
TIMP-2_PERM,AGRIN_TIMP-2,KPYM_MMP9,0.85779,1.0,0.14815,1.0,0.53535,0.0101
PERM_AGRIN,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.85778,1.0,0.09259,1.0,0.50505,0.0101
MMP9_HSPB1,HSPB1_MMP9,KPYM_TIMP-2,0.85775,1.0,0.01961,1.0,0.52381,0.0101
TIMP-2_KPYM,AGRIN_KPYM,KPYM_ADIPOQ,0.85775,1.0,0.11765,1.0,0.53125,0.0101
PERM_HSPB1,TIMP-2_KPYM,AGRIN_KPYM,0.85774,1.0,0.1,1.0,0.54082,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_KPYM,0.85736,1.0,0.09804,1.0,0.52577,0.0101
HSPB1_PERM,TIMP-2_AGRIN,KPYM_TIMP-2,0.85729,1.0,0.09091,1.0,0.51456,0.0101
ADIPOQ_MMP9,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.85725,1.0,0.09615,1.0,0.52525,0.0101
TIMP-2_PERM,AGRIN_PERM,KPYM_HSPB1,0.85724,1.0,0.26415,1.0,0.57609,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_AGRIN,0.85714,1.0,0.09091,1.0,0.5283,0.0101
TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_PERM,0.85714,0.97959,0.09615,0.83333,0.50526,0.0101
TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_MMP9,0.85714,1.0,0.08163,1.0,0.53125,0.0101
HSPB1_MMP9,TIMP-2_MMP9,AGRIN_ADIPOQ,0.85709,0.98077,0.07843,0.8,0.52041,0.0101
MMP9_ADIPOQ,TIMP-2_AGRIN,KPYM_ADIPOQ,0.85694,1.0,0.09259,1.0,0.51,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,,0.85682,1.0,0.08929,1.0,0.52336,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_TIMP-2,0.85674,1.0,0.08163,1.0,0.53125,0.0101
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,0.85673,1.0,0.06,1.0,0.53922,0.0101
ADIPOQ_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.85667,1.0,0.2963,1.0,0.56818,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_TIMP-2,0.8566,1.0,0.09434,1.0,0.53398,0.0101
HSPB1_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,0.8566,1.0,0.28302,1.0,0.56818,0.0101
MMP9_ADIPOQ,TIMP-2_AGRIN,AGRIN_MMP9,0.85651,1.0,0.09615,1.0,0.52525,0.0101
PERM_AGRIN,TIMP-2_AGRIN,KPYM_PERM,0.85647,1.0,0.08929,1.0,0.50962,0.0101
TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_PERM,0.85639,1.0,0.11111,1.0,0.50515,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_MMP9,0.85634,1.0,0.12245,1.0,0.54255,0.0101
MMP9_TIMP-2,TIMP-2_AGRIN,KPYM_HSPB1,0.85626,1.0,0.09434,1.0,0.53398,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,KPYM_AGRIN,0.85626,1.0,0.0566,1.0,0.52381,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.85623,1.0,0.09259,1.0,0.52885,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_AGRIN,0.85613,1.0,0.09434,1.0,0.53846,0.0101
MMP9_HSPB1,HSPB1_PERM,AGRIN_TIMP-2,0.85604,1.0,0.03774,1.0,0.51429,0.0101
PERM_MMP9,TIMP-2_MMP9,AGRIN_TIMP-2,0.85597,0.98148,0.07407,0.8,0.51456,0.0101
MMP9_AGRIN,HSPB1_ADIPOQ,TIMP-2_AGRIN,0.85595,1.0,0.09434,1.0,0.52,0.0101
ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,0.85593,1.0,0.27778,1.0,0.5618,0.0101
TIMP-2_KPYM,AGRIN_KPYM,,0.85592,1.0,0.11321,1.0,0.53922,0.0101
HSPB1_PERM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.85585,1.0,0.07547,1.0,0.50505,0.0101
PERM_KPYM,TIMP-2_AGRIN,KPYM_AGRIN,0.85582,1.0,0.07547,1.0,0.51961,0.0101
MMP9_ADIPOQ,TIMP-2_PERM,KPYM_PERM,0.85563,1.0,0.2037,1.0,0.53261,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_PERM,0.85563,1.0,0.22222,1.0,0.53846,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_MMP9,0.85561,1.0,0.09804,1.0,0.54455,0.0101
HSPB1_MMP9,TIMP-2_HSPB1,KPYM_TIMP-2,0.85561,1.0,0.05882,1.0,0.53398,0.0101
TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_MMP9,0.85558,0.98039,0.07692,0.8,0.5102,0.0101
MMP9_KPYM,TIMP-2_AGRIN,KPYM_TIMP-2,0.85557,1.0,0.07547,1.0,0.52885,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,KPYM_MMP9,0.85557,1.0,0.13462,1.0,0.52128,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85555,1.0,0.08929,1.0,0.52336,0.0101
PERM_HSPB1,TIMP-2_MMP9,KPYM_TIMP-2,0.85535,1.0,0.07843,1.0,0.53,0.0101
PERM_ADIPOQ,TIMP-2_PERM,KPYM_TIMP-2,0.85525,1.0,0.18519,1.0,0.52688,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,TIMP-2_MMP9,0.8552,0.98077,0.09804,0.83333,0.52577,0.0101
HSPB1_TIMP-2,ADIPOQ_AGRIN,TIMP-2_MMP9,0.8552,0.98077,0.07843,0.8,0.52041,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,KPYM_TIMP-2,0.85519,1.0,0.08929,1.0,0.51887,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85519,1.0,0.09259,1.0,0.50505,0.0101
PERM_TIMP-2,TIMP-2_PERM,AGRIN_TIMP-2,0.85516,1.0,0.17857,1.0,0.54,0.0101
MMP9_TIMP-2,ADIPOQ_PERM,TIMP-2_KPYM,0.85514,1.0,0.07843,1.0,0.51042,0.0101
PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.855,0.98,0.11538,0.85714,0.51579,0.0101
HSPB1_KPYM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.85498,1.0,0.02083,1.0,0.52041,0.0202
MMP9_TIMP-2,HSPB1_ADIPOQ,TIMP-2_KPYM,0.8549,1.0,0.08,1.0,0.52577,0.0101
HSPB1_MMP9,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.85483,0.98077,0.11765,0.85714,0.53125,0.0101
PERM_AGRIN,TIMP-2_PERM,AGRIN_TIMP-2,0.85483,1.0,0.17857,1.0,0.54,0.0101
MMP9_TIMP-2,TIMP-2_PERM,KPYM_PERM,0.85478,1.0,0.17857,1.0,0.53535,0.0101
HSPB1_MMP9,PERM_AGRIN,TIMP-2_AGRIN,0.85465,1.0,0.11321,1.0,0.53465,0.0101
PERM_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.85465,1.0,0.11111,1.0,0.52475,0.0101
HSPB1_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.85455,1.0,0.11538,1.0,0.54455,0.0101
HSPB1_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.85451,1.0,0.06,1.0,0.52041,0.0101
ADIPOQ_PERM,TIMP-2_PERM,KPYM_TIMP-2,0.8545,1.0,0.18519,1.0,0.52688,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,AGRIN_TIMP-2,0.85445,1.0,0.07547,1.0,0.53333,0.0101
PERM_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.8544,1.0,0.18868,1.0,0.55208,0.0101
ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_HSPB1,0.8544,1.0,0.10204,1.0,0.54167,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,TIMP-2_KPYM,0.85434,1.0,0.09804,1.0,0.51579,0.0101
HSPB1_MMP9,ADIPOQ_HSPB1,KPYM_TIMP-2,0.85434,1.0,0.04082,1.0,0.52041,0.0202
MMP9_ADIPOQ,PERM_MMP9,TIMP-2_AGRIN,0.85423,1.0,0.09615,1.0,0.51546,0.0101
HSPB1_KPYM,TIMP-2_MMP9,KPYM_MMP9,0.85418,1.0,0.12,1.0,0.55556,0.0101
TIMP-2_KPYM,AGRIN_KPYM,KPYM_HSPB1,0.85418,1.0,0.1,1.0,0.55,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_MMP9,0.85412,0.98,0.09804,0.83333,0.51579,0.0101
HSPB1_MMP9,TIMP-2_MMP9,AGRIN_TIMP-2,0.85411,1.0,0.07547,1.0,0.53333,0.0101
HSPB1_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.85407,0.98077,0.09804,0.83333,0.52577,0.0101
HSPB1_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.85407,0.98077,0.09804,0.83333,0.52577,0.0101
HSPB1_PERM,PERM_AGRIN,TIMP-2_AGRIN,0.85387,1.0,0.09091,1.0,0.51923,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,0.85385,0.98,0.09615,0.83333,0.51042,0.0101
HSPB1_MMP9,TIMP-2_KPYM,AGRIN_ADIPOQ,0.85376,1.0,0.0625,1.0,0.53125,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.85354,1.0,0.17647,1.0,0.53846,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,KPYM_TIMP-2,0.85352,1.0,0.03922,1.0,0.51,0.0202
MMP9_ADIPOQ,HSPB1_MMP9,TIMP-2_AGRIN,0.85332,1.0,0.09804,1.0,0.53061,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,TIMP-2_HSPB1,0.85332,1.0,0.05882,1.0,0.52,0.0101
HSPB1_PERM,TIMP-2_HSPB1,AGRIN_TIMP-2,0.85325,1.0,0.07547,1.0,0.52427,0.0101
TIMP-2_MMP9,AGRIN_PERM,KPYM_TIMP-2,0.85325,1.0,0.07407,1.0,0.51456,0.0101
MMP9_ADIPOQ,TIMP-2_KPYM,AGRIN_TIMP-2,0.85313,1.0,0.09804,1.0,0.52577,0.0101
MMP9_KPYM,TIMP-2_MMP9,KPYM_MMP9,0.85312,1.0,0.11765,1.0,0.55,0.0101
HSPB1_TIMP-2,PERM_KPYM,TIMP-2_AGRIN,0.85305,1.0,0.09615,1.0,0.53,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.85296,1.0,0.09259,1.0,0.50505,0.0101
ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.85294,1.0,0.27451,1.0,0.57471,0.0101
TIMP-2_KPYM,AGRIN_KPYM,KPYM_AGRIN,0.85283,1.0,0.11321,1.0,0.53922,0.0101
HSPB1_MMP9,AGRIN_TIMP-2,KPYM_HSPB1,0.85276,1.0,0.01961,1.0,0.52381,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.85275,1.0,0.09804,1.0,0.52577,0.0101
PERM_TIMP-2,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.85259,1.0,0.11111,1.0,0.5102,0.0101
PERM_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.85255,1.0,0.12963,1.0,0.53,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_MMP9,0.85243,1.0,0.19231,1.0,0.53846,0.0101
MMP9_PERM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.85222,1.0,0.11111,1.0,0.5102,0.0101
MMP9_AGRIN,TIMP-2_MMP9,KPYM_MMP9,0.85219,1.0,0.11111,1.0,0.53398,0.0101
HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,0.85212,0.98039,0.08333,0.8,0.53191,0.0101
HSPB1_TIMP-2,TIMP-2_KPYM,AGRIN_KPYM,0.8521,1.0,0.11538,1.0,0.54455,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,KPYM_ADIPOQ,0.85198,1.0,0.09804,1.0,0.52577,0.0101
ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_TIMP-2,0.85194,1.0,0.05882,1.0,0.50515,0.0101
PERM_MMP9,TIMP-2_MMP9,KPYM_MMP9,0.85185,1.0,0.11111,1.0,0.52475,0.0101
TIMP-2_PERM,AGRIN_ADIPOQ,KPYM_TIMP-2,0.85185,1.0,0.16667,1.0,0.52128,0.0101
MMP9_PERM,TIMP-2_PERM,KPYM_PERM,0.85175,1.0,0.17857,1.0,0.53535,0.0101
HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_KPYM,0.85175,1.0,0.11538,1.0,0.54455,0.0101
TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_PERM,0.85155,1.0,0.07547,1.0,0.51961,0.0101
PERM_AGRIN,ADIPOQ_PERM,TIMP-2_AGRIN,0.85148,1.0,0.09259,1.0,0.50505,0.0101
PERM_AGRIN,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.85148,1.0,0.09259,1.0,0.50505,0.0101
MMP9_TIMP-2,PERM_AGRIN,TIMP-2_KPYM,0.85119,1.0,0.0566,1.0,0.51456,0.0101
MMP9_HSPB1,TIMP-2_MMP9,KPYM_ADIPOQ,0.85114,1.0,0.06122,1.0,0.52577,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,0.85114,1.0,0.06122,1.0,0.52577,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_HSPB1,0.85108,1.0,0.0566,1.0,0.5283,0.0101
HSPB1_TIMP-2,TIMP-2_HSPB1,AGRIN_TIMP-2,0.85108,1.0,0.0566,1.0,0.5283,0.0101
HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_MMP9,0.85108,1.0,0.09434,1.0,0.53846,0.0101
TIMP-2_AGRIN,AGRIN_PERM,KPYM_TIMP-2,0.85108,1.0,0.08929,1.0,0.50962,0.0101
HSPB1_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.85105,1.0,0.05769,1.0,0.52885,0.0101
HSPB1_ADIPOQ,TIMP-2_KPYM,AGRIN_TIMP-2,0.85098,1.0,0.08,1.0,0.52577,0.0101
HSPB1_ADIPOQ,PERM_AGRIN,TIMP-2_AGRIN,0.85094,1.0,0.09434,1.0,0.5102,0.0101
MMP9_HSPB1,TIMP-2_KPYM,AGRIN_KPYM,0.85091,1.0,0.1,1.0,0.55,0.0101
MMP9_TIMP-2,ADIPOQ_HSPB1,TIMP-2_KPYM,0.8509,1.0,0.0625,1.0,0.53125,0.0101
PERM_MMP9,ADIPOQ_PERM,KPYM_TIMP-2,0.85086,1.0,0.05769,1.0,0.5,0.0303
TIMP-2_MMP9,KPYM_MMP9,,0.85084,1.0,0.11111,1.0,0.53398,0.0101
ADIPOQ_AGRIN,TIMP-2_KPYM,AGRIN_KPYM,0.85083,1.0,0.11765,1.0,0.53125,0.0101
HSPB1_TIMP-2,PERM_MMP9,TIMP-2_AGRIN,0.8508,1.0,0.11321,1.0,0.53465,0.0101
PERM_AGRIN,TIMP-2_MMP9,KPYM_MMP9,0.8508,1.0,0.09259,1.0,0.51961,0.0101
HSPB1_ADIPOQ,TIMP-2_MMP9,KPYM_PERM,0.85074,0.97959,0.09804,0.83333,0.51064,0.0101
HSPB1_AGRIN,TIMP-2_HSPB1,AGRIN_TIMP-2,0.85074,1.0,0.0566,1.0,0.5283,0.0101
PERM_ADIPOQ,TIMP-2_KPYM,AGRIN_TIMP-2,0.85074,1.0,0.05882,1.0,0.50515,0.0101
PERM_ADIPOQ,AGRIN_TIMP-2,KPYM_TIMP-2,0.85072,1.0,0.05556,1.0,0.49,0.51515
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_HSPB1,0.85068,1.0,0.01961,1.0,0.5098,0.0101
MMP9_AGRIN,TIMP-2_MMP9,KPYM_ADIPOQ,0.85068,1.0,0.05769,1.0,0.51,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_AGRIN,0.85057,1.0,0.09434,1.0,0.5102,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.85034,1.0,0.07843,1.0,0.51042,0.0101
TIMP-2_PERM,AGRIN_ADIPOQ,KPYM_PERM,0.85034,1.0,0.2037,1.0,0.53261,0.0101
MMP9_ADIPOQ,HSPB1_AGRIN,TIMP-2_AGRIN,0.85015,1.0,0.09434,1.0,0.52,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,0.85006,1.0,0.09804,1.0,0.52577,0.0101
ADIPOQ_TIMP-2,TIMP-2_KPYM,AGRIN_KPYM,0.85006,1.0,0.11765,1.0,0.53125,0.0101
MMP9_ADIPOQ,PERM_TIMP-2,TIMP-2_MMP9,0.85,0.98,0.11538,0.85714,0.51579,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,KPYM_MMP9,0.84983,1.0,0.09259,1.0,0.52885,0.0101
MMP9_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.84974,1.0,0.07547,1.0,0.52885,0.0101
HSPB1_MMP9,TIMP-2_MMP9,KPYM_MMP9,0.84974,1.0,0.09434,1.0,0.53398,0.0101
TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_TIMP-2,0.84974,1.0,0.09434,1.0,0.53398,0.0101
MMP9_PERM,TIMP-2_AGRIN,KPYM_TIMP-2,0.84973,1.0,0.08929,1.0,0.50962,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.84972,1.0,0.09259,1.0,0.51485,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_KPYM,0.84967,1.0,0.10417,1.0,0.54255,0.0101
ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.84967,1.0,0.11765,1.0,0.53125,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,TIMP-2_PERM,0.84963,1.0,0.16667,1.0,0.52632,0.0101
MMP9_TIMP-2,ADIPOQ_PERM,TIMP-2_PERM,0.84963,1.0,0.16667,1.0,0.52632,0.0101
PERM_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,0.84954,1.0,0.07843,1.0,0.51042,0.0101
HSPB1_PERM,ADIPOQ_HSPB1,AGRIN_TIMP-2,0.84941,1.0,0.01961,1.0,0.5,0.0101
PERM_HSPB1,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.84941,1.0,0.09804,1.0,0.52083,0.0101
MMP9_HSPB1,HSPB1_AGRIN,AGRIN_TIMP-2,0.84939,1.0,0.03774,1.0,0.52336,0.0101
MMP9_ADIPOQ,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.84936,1.0,0.09259,1.0,0.51485,0.0101
HSPB1_MMP9,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.84929,1.0,0.05882,1.0,0.51515,0.0202
HSPB1_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,0.84929,0.98077,0.08163,0.8,0.53125,0.0101
MMP9_ADIPOQ,HSPB1_MMP9,TIMP-2_MMP9,0.84917,0.98077,0.11765,0.85714,0.53125,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_AGRIN,0.84917,1.0,0.07843,1.0,0.52525,0.0101
MMP9_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,0.8489,1.0,0.07843,1.0,0.52041,0.0101
MMP9_PERM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.84888,1.0,0.08929,1.0,0.51429,0.0101
MMP9_AGRIN,HSPB1_TIMP-2,TIMP-2_MMP9,0.84872,0.98214,0.11321,0.85714,0.53922,0.0101
MMP9_AGRIN,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.84865,1.0,0.09259,1.0,0.51485,0.0101
