Biomarker_1,Biomarker_2,Biomarker_3,Biomarker_4,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
HSPB1_ADIPOQ,TIMP-2_PERM,AGRIN_ADIPOQ,KPYM_MMP9,0.83288,1.0,0.16279,1.0,0.5443,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_PERM,0.83288,1.0,0.18605,1.0,0.55128,0.0101
HSPB1_KPYM,PERM_ADIPOQ,TIMP-2_PERM,AGRIN_ADIPOQ,0.83288,1.0,0.18605,1.0,0.55128,0.0101
HSPB1_KPYM,PERM_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83288,1.0,0.04651,1.0,0.5119,0.0101
HSPB1_KPYM,PERM_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83288,1.0,0.02326,1.0,0.50588,0.0101
PERM_HSPB1,ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83288,1.0,0.06977,1.0,0.51807,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_KPYM,AGRIN_HSPB1,0.83288,1.0,0.06977,1.0,0.51807,0.0101
PERM_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_HSPB1,0.83288,0.97674,0.06977,0.75,0.5122,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,PERM_AGRIN,TIMP-2_PERM,0.83287,1.0,0.11111,1.0,0.54545,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_PERM,0.83287,1.0,0.04444,1.0,0.52747,0.0101
MMP9_PERM,HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,0.83287,0.97917,0.04444,0.66667,0.52222,0.0101
MMP9_PERM,PERM_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.83287,1.0,0.04444,1.0,0.52747,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_MMP9,AGRIN_PERM,0.83287,0.97917,0.04444,0.66667,0.52222,0.0101
HSPB1_MMP9,PERM_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.83287,1.0,0.04444,1.0,0.52747,0.0101
HSPB1_PERM,PERM_TIMP-2,TIMP-2_AGRIN,AGRIN_MMP9,0.83287,1.0,0.04444,1.0,0.52747,0.0101
MMP9_PERM,TIMP-2_MMP9,KPYM_MMP9,,0.83283,1.0,0.16327,1.0,0.53409,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_AGRIN,,0.83283,1.0,0.06667,1.0,0.51163,0.0101
PERM_KPYM,TIMP-2_AGRIN,KPYM_AGRIN,,0.83283,1.0,0.08163,1.0,0.51087,0.0101
HSPB1_PERM,PERM_AGRIN,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.83283,1.0,0.06667,1.0,0.51163,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,TIMP-2_PERM,AGRIN_ADIPOQ,0.83283,1.0,0.13333,1.0,0.53012,0.0101
PERM_HSPB1,ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.83283,1.0,0.06667,1.0,0.51163,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_KPYM,KPYM_HSPB1,0.83281,1.0,0.02174,1.0,0.55,0.0101
MMP9_KPYM,HSPB1_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,0.83281,1.0,0.04348,1.0,0.55556,0.0101
MMP9_KPYM,HSPB1_AGRIN,TIMP-2_AGRIN,KPYM_HSPB1,0.83281,1.0,0.04348,1.0,0.55556,0.0101
MMP9_KPYM,PERM_HSPB1,KPYM_TIMP-2,,0.83276,1.0,0.06977,1.0,0.54023,0.54545
PERM_ADIPOQ,TIMP-2_MMP9,KPYM_TIMP-2,,0.83276,1.0,0.04255,1.0,0.48864,0.0101
PERM_TIMP-2,TIMP-2_KPYM,AGRIN_ADIPOQ,,0.83276,1.0,0.06383,1.0,0.49425,0.0101
TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_TIMP-2,,0.83276,1.0,0.07843,1.0,0.52041,0.0101
MMP9_HSPB1,HSPB1_KPYM,TIMP-2_PERM,KPYM_PERM,0.83276,1.0,0.18605,1.0,0.57317,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_TIMP-2,0.83276,1.0,0.06383,1.0,0.49425,0.0101
MMP9_ADIPOQ,PERM_ADIPOQ,TIMP-2_PERM,KPYM_MMP9,0.83276,1.0,0.21277,1.0,0.5375,0.0101
MMP9_ADIPOQ,TIMP-2_PERM,AGRIN_MMP9,KPYM_TIMP-2,0.83276,1.0,0.21277,1.0,0.5375,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,PERM_KPYM,TIMP-2_AGRIN,0.83276,1.0,0.04651,1.0,0.53409,0.0101
MMP9_AGRIN,PERM_ADIPOQ,TIMP-2_PERM,KPYM_PERM,0.83276,1.0,0.21277,1.0,0.5375,0.0101
MMP9_AGRIN,ADIPOQ_AGRIN,TIMP-2_PERM,KPYM_TIMP-2,0.83276,1.0,0.17021,1.0,0.52439,0.0101
MMP9_KPYM,HSPB1_AGRIN,PERM_HSPB1,TIMP-2_AGRIN,0.83276,1.0,0.04651,1.0,0.53409,0.0101
HSPB1_KPYM,PERM_KPYM,TIMP-2_MMP9,KPYM_MMP9,0.83276,1.0,0.16279,1.0,0.56627,0.0101
PERM_ADIPOQ,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_PERM,0.83276,1.0,0.06383,1.0,0.49425,0.0101
PERM_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_PERM,0.83276,1.0,0.04255,1.0,0.48864,0.0101
PERM_ADIPOQ,TIMP-2_MMP9,AGRIN_PERM,KPYM_PERM,0.83276,1.0,0.06383,1.0,0.49425,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_KPYM,KPYM_ADIPOQ,0.83276,1.0,0.08511,1.0,0.5,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_KPYM,KPYM_AGRIN,0.83276,1.0,0.08511,1.0,0.5,0.0101
PERM_TIMP-2,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_KPYM,0.83276,1.0,0.17021,1.0,0.52439,0.0101
PERM_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,0.83276,1.0,0.04255,1.0,0.48864,0.0101
PERM_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_MMP9,0.83276,1.0,0.21277,1.0,0.5375,0.0101
PERM_TIMP-2,ADIPOQ_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83276,1.0,0.06383,1.0,0.49425,0.0101
PERM_AGRIN,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_MMP9,0.83276,1.0,0.17021,1.0,0.52439,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_PERM,KPYM_PERM,0.83276,1.0,0.06383,1.0,0.49425,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_PERM,KPYM_TIMP-2,0.83276,1.0,0.04255,1.0,0.48864,0.0101
ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_KPYM,KPYM_TIMP-2,0.83276,1.0,0.08511,1.0,0.5,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_MMP9,KPYM_ADIPOQ,0.83276,1.0,0.19149,1.0,0.53086,0.0101
ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_KPYM,KPYM_ADIPOQ,0.83276,1.0,0.07843,1.0,0.52041,0.0101
HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_HSPB1,0.83271,1.0,0.06383,1.0,0.53684,0.0101
HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_AGRIN,0.83271,1.0,0.04255,1.0,0.53125,0.0101
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_TIMP-2,0.83271,1.0,0.04255,1.0,0.53125,0.0101
MMP9_PERM,PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.83269,1.0,0.04255,1.0,0.49438,0.0101
MMP9_ADIPOQ,PERM_TIMP-2,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83269,1.0,0.04255,1.0,0.49438,0.0101
MMP9_ADIPOQ,ADIPOQ_PERM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.83269,1.0,0.04255,1.0,0.49438,0.0101
MMP9_TIMP-2,ADIPOQ_PERM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.83269,1.0,0.04255,1.0,0.49438,0.0101
MMP9_HSPB1,HSPB1_PERM,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83267,1.0,0.02439,1.0,0.51807,0.0101
MMP9_PERM,HSPB1_KPYM,PERM_ADIPOQ,TIMP-2_AGRIN,0.83267,1.0,0.02439,1.0,0.51807,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_PERM,0.83267,1.0,0.14634,1.0,0.55128,0.0101
MMP9_ADIPOQ,PERM_MMP9,TIMP-2_KPYM,AGRIN_HSPB1,0.83267,1.0,0.04878,1.0,0.52439,0.0202
MMP9_ADIPOQ,PERM_HSPB1,TIMP-2_KPYM,AGRIN_HSPB1,0.83267,1.0,0.04878,1.0,0.52439,0.0202
MMP9_TIMP-2,PERM_TIMP-2,ADIPOQ_HSPB1,TIMP-2_KPYM,0.83267,1.0,0.04878,1.0,0.52439,0.0202
MMP9_AGRIN,HSPB1_PERM,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83267,1.0,0.04878,1.0,0.52439,0.0101
HSPB1_MMP9,PERM_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83267,1.0,0.02439,1.0,0.51807,0.0101
HSPB1_MMP9,PERM_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83267,1.0,0.02439,1.0,0.51807,0.0101
HSPB1_PERM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_MMP9,0.83267,1.0,0.2439,1.0,0.58108,0.0101
TIMP-2_KPYM,AGRIN_HSPB1,KPYM_HSPB1,,0.83265,1.0,0.06122,1.0,0.54455,0.0101
MMP9_HSPB1,HSPB1_ADIPOQ,ADIPOQ_AGRIN,TIMP-2_MMP9,0.83265,1.0,0.06383,1.0,0.54167,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_MMP9,KPYM_HSPB1,0.83265,1.0,0.08163,1.0,0.55,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83265,1.0,0.04255,1.0,0.53608,0.0101
MMP9_HSPB1,PERM_MMP9,TIMP-2_AGRIN,KPYM_TIMP-2,0.83262,1.0,0.02222,1.0,0.51648,0.0101
MMP9_HSPB1,PERM_TIMP-2,TIMP-2_AGRIN,KPYM_MMP9,0.83262,1.0,0.04444,1.0,0.52222,0.0101
MMP9_HSPB1,PERM_TIMP-2,TIMP-2_AGRIN,KPYM_PERM,0.83262,1.0,0.04444,1.0,0.52222,0.0101
HSPB1_TIMP-2,PERM_MMP9,TIMP-2_PERM,KPYM_HSPB1,0.83262,1.0,0.11111,1.0,0.54023,0.0101
HSPB1_AGRIN,PERM_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,0.83262,1.0,0.04444,1.0,0.52222,0.0101
PERM_MMP9,TIMP-2_PERM,AGRIN_HSPB1,KPYM_TIMP-2,0.83262,1.0,0.11111,1.0,0.54023,0.0101
TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_AGRIN,,0.83261,0.98039,0.07407,0.8,0.5,0.0101
TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_ADIPOQ,,0.83261,1.0,0.09259,1.0,0.51,0.0101
ADIPOQ_TIMP-2,TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_TIMP-2,0.83261,1.0,0.09259,1.0,0.51,0.0101
MMP9_TIMP-2,KPYM_TIMP-2,,,0.83259,1.0,0.01887,1.0,0.51402,0.52525
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,,0.83259,1.0,0.0566,1.0,0.52381,0.0101
MMP9_AGRIN,ADIPOQ_AGRIN,TIMP-2_AGRIN,,0.83258,1.0,0.07843,1.0,0.52525,0.0101
MMP9_PERM,PERM_KPYM,TIMP-2_PERM,KPYM_ADIPOQ,0.83256,1.0,0.15556,1.0,0.53086,0.0101
MMP9_ADIPOQ,PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_AGRIN,0.83256,1.0,0.06667,1.0,0.50588,0.0101
MMP9_ADIPOQ,PERM_KPYM,ADIPOQ_PERM,TIMP-2_AGRIN,0.83256,1.0,0.04444,1.0,0.5,0.0101
MMP9_ADIPOQ,PERM_KPYM,TIMP-2_MMP9,KPYM_TIMP-2,0.83256,1.0,0.04444,1.0,0.5,0.0101
MMP9_ADIPOQ,PERM_KPYM,TIMP-2_PERM,AGRIN_ADIPOQ,0.83256,1.0,0.13333,1.0,0.52439,0.0101
MMP9_ADIPOQ,PERM_KPYM,TIMP-2_AGRIN,KPYM_MMP9,0.83256,1.0,0.06667,1.0,0.50588,0.0101
MMP9_ADIPOQ,ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_KPYM,0.83256,1.0,0.06667,1.0,0.50588,0.0101
MMP9_ADIPOQ,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_TIMP-2,0.83256,1.0,0.2,1.0,0.5443,0.0101
HSPB1_AGRIN,PERM_AGRIN,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83256,1.0,0.06667,1.0,0.50588,0.0101
PERM_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83256,1.0,0.06667,1.0,0.50588,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83256,1.0,0.04444,1.0,0.5,0.0101
PERM_AGRIN,ADIPOQ_TIMP-2,TIMP-2_AGRIN,KPYM_HSPB1,0.83256,1.0,0.06667,1.0,0.50588,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_PERM,0.83256,1.0,0.06667,1.0,0.50588,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,KPYM_MMP9,0.83252,1.0,0.08333,1.0,0.53684,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,KPYM_AGRIN,0.83252,1.0,0.08333,1.0,0.53684,0.0101
MMP9_PERM,PERM_MMP9,TIMP-2_AGRIN,AGRIN_KPYM,0.8325,1.0,0.04255,1.0,0.51087,0.0101
MMP9_AGRIN,PERM_KPYM,TIMP-2_MMP9,KPYM_PERM,0.8325,1.0,0.04255,1.0,0.51087,0.0101
MMP9_KPYM,PERM_AGRIN,TIMP-2_AGRIN,KPYM_AGRIN,0.8325,1.0,0.06383,1.0,0.51648,0.0101
HSPB1_TIMP-2,TIMP-2_PERM,AGRIN_HSPB1,KPYM_HSPB1,0.8325,1.0,0.12766,1.0,0.53409,0.0101
HSPB1_TIMP-2,TIMP-2_PERM,AGRIN_HSPB1,KPYM_AGRIN,0.8325,1.0,0.12766,1.0,0.53409,0.0101
PERM_TIMP-2,TIMP-2_PERM,AGRIN_HSPB1,KPYM_PERM,0.8325,1.0,0.23404,1.0,0.56627,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_ADIPOQ,KPYM_AGRIN,0.83246,1.0,0.08163,1.0,0.48864,0.0101
MMP9_HSPB1,HSPB1_PERM,PERM_ADIPOQ,TIMP-2_MMP9,0.83245,0.97727,0.04651,0.66667,0.5119,0.0101
MMP9_PERM,HSPB1_AGRIN,ADIPOQ_AGRIN,TIMP-2_PERM,0.83245,1.0,0.13953,1.0,0.54321,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_HSPB1,0.83245,1.0,0.13953,1.0,0.54321,0.0101
MMP9_ADIPOQ,HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_PERM,0.83245,1.0,0.18605,1.0,0.55696,0.0101
MMP9_ADIPOQ,HSPB1_ADIPOQ,PERM_AGRIN,TIMP-2_AGRIN,0.83245,1.0,0.04651,1.0,0.51765,0.0101
MMP9_ADIPOQ,PERM_HSPB1,TIMP-2_PERM,AGRIN_HSPB1,0.83245,1.0,0.13953,1.0,0.54321,0.0101
MMP9_TIMP-2,HSPB1_PERM,ADIPOQ_HSPB1,TIMP-2_AGRIN,0.83245,1.0,0.04651,1.0,0.51765,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,PERM_HSPB1,TIMP-2_MMP9,0.83245,1.0,0.04651,1.0,0.51765,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_HSPB1,TIMP-2_PERM,0.83245,1.0,0.11628,1.0,0.53659,0.0101
HSPB1_MMP9,PERM_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.83245,1.0,0.04651,1.0,0.51765,0.0101
HSPB1_PERM,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_HSPB1,0.83245,0.97727,0.04651,0.66667,0.5119,0.0101
PERM_HSPB1,ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83245,1.0,0.04651,1.0,0.51765,0.0101
HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,,0.83244,0.98039,0.06818,0.75,0.54945,0.0101
MMP9_HSPB1,HSPB1_AGRIN,ADIPOQ_AGRIN,TIMP-2_KPYM,0.83244,1.0,0.04545,1.0,0.54839,0.0202
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_KPYM,KPYM_ADIPOQ,0.83244,1.0,0.04545,1.0,0.54839,0.0101
MMP9_ADIPOQ,HSPB1_AGRIN,TIMP-2_KPYM,KPYM_HSPB1,0.83244,1.0,0.04545,1.0,0.54839,0.0202
MMP9_KPYM,HSPB1_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.83244,1.0,0.04545,1.0,0.54839,0.0101
MMP9_KPYM,HSPB1_ADIPOQ,TIMP-2_AGRIN,AGRIN_HSPB1,0.83244,1.0,0.04545,1.0,0.54839,0.0101
MMP9_KPYM,HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.83244,1.0,0.06818,1.0,0.55435,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_KPYM,0.83244,1.0,0.04545,1.0,0.54839,0.0101
MMP9_HSPB1,HSPB1_PERM,TIMP-2_PERM,,0.83241,1.0,0.11111,1.0,0.54545,0.0101
MMP9_HSPB1,PERM_TIMP-2,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83241,1.0,0.04444,1.0,0.52747,0.0101
MMP9_PERM,HSPB1_MMP9,PERM_HSPB1,TIMP-2_PERM,0.83241,1.0,0.13333,1.0,0.55172,0.0101
MMP9_PERM,HSPB1_TIMP-2,TIMP-2_PERM,AGRIN_HSPB1,0.83241,1.0,0.11111,1.0,0.54545,0.0101
MMP9_TIMP-2,HSPB1_PERM,TIMP-2_PERM,AGRIN_MMP9,0.83241,1.0,0.17778,1.0,0.56471,0.0101
MMP9_KPYM,HSPB1_MMP9,TIMP-2_KPYM,KPYM_MMP9,0.83241,1.0,0.04348,1.0,0.55556,0.0101
MMP9_KPYM,HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_KPYM,0.83241,1.0,0.04348,1.0,0.55556,0.0101
MMP9_KPYM,HSPB1_TIMP-2,TIMP-2_AGRIN,KPYM_AGRIN,0.83241,1.0,0.04348,1.0,0.55556,0.0101
MMP9_PERM,PERM_MMP9,TIMP-2_MMP9,KPYM_MMP9,0.83239,1.0,0.16327,1.0,0.53409,0.0101
MMP9_PERM,TIMP-2_AGRIN,AGRIN_PERM,KPYM_TIMP-2,0.83239,1.0,0.06122,1.0,0.50538,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_PERM,KPYM_MMP9,0.83239,1.0,0.06122,1.0,0.50538,0.0101
PERM_AGRIN,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_PERM,0.83239,1.0,0.04082,1.0,0.5,0.0101
PERM_AGRIN,TIMP-2_AGRIN,AGRIN_KPYM,KPYM_AGRIN,0.83239,1.0,0.08163,1.0,0.51087,0.0101
TIMP-2_MMP9,KPYM_ADIPOQ,,,0.83237,1.0,0.05882,1.0,0.51515,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_ADIPOQ,,0.83237,1.0,0.05882,1.0,0.51515,0.0101
MMP9_HSPB1,HSPB1_AGRIN,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83236,1.0,0.06122,1.0,0.54902,0.0101
MMP9_AGRIN,HSPB1_AGRIN,TIMP-2_AGRIN,AGRIN_HSPB1,0.83236,1.0,0.06122,1.0,0.54902,0.0101
MMP9_HSPB1,PERM_AGRIN,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83234,1.0,0.04651,1.0,0.5119,0.0101
MMP9_HSPB1,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_ADIPOQ,0.83234,1.0,0.04651,1.0,0.5119,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_PERM,KPYM_ADIPOQ,0.83234,1.0,0.13953,1.0,0.5375,0.0101
HSPB1_MMP9,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_MMP9,0.83234,1.0,0.18605,1.0,0.55128,0.0101
HSPB1_PERM,PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_KPYM,0.83234,1.0,0.09302,1.0,0.52439,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,TIMP-2_MMP9,KPYM_ADIPOQ,0.83234,1.0,0.04651,1.0,0.5119,0.0101
HSPB1_ADIPOQ,PERM_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83234,0.97674,0.06977,0.75,0.5122,0.0101
HSPB1_ADIPOQ,ADIPOQ_MMP9,TIMP-2_PERM,KPYM_HSPB1,0.83234,1.0,0.16279,1.0,0.5443,0.0101
HSPB1_TIMP-2,PERM_KPYM,ADIPOQ_HSPB1,TIMP-2_AGRIN,0.83234,1.0,0.06977,1.0,0.51807,0.0101
HSPB1_KPYM,PERM_KPYM,ADIPOQ_AGRIN,TIMP-2_KPYM,0.83234,1.0,0.11628,1.0,0.53086,0.0101
PERM_HSPB1,ADIPOQ_TIMP-2,TIMP-2_KPYM,KPYM_HSPB1,0.83234,1.0,0.06977,1.0,0.51807,0.0101
PERM_TIMP-2,ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_TIMP-2,0.83234,1.0,0.02326,1.0,0.50588,0.0101
PERM_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_HSPB1,0.83234,1.0,0.06977,1.0,0.51807,0.0101
HSPB1_PERM,PERM_AGRIN,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.83232,1.0,0.06667,1.0,0.51163,0.0101
HSPB1_AGRIN,ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_HSPB1,0.83232,1.0,0.06667,1.0,0.51163,0.0101
HSPB1_AGRIN,ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83232,1.0,0.06667,1.0,0.51163,0.0101
PERM_AGRIN,ADIPOQ_HSPB1,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83232,0.97727,0.06667,0.75,0.50588,0.0101
MMP9_ADIPOQ,HSPB1_ADIPOQ,TIMP-2_MMP9,KPYM_AGRIN,0.83229,1.0,0.06383,1.0,0.53684,0.0101
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83229,1.0,0.04255,1.0,0.53125,0.0101
HSPB1_KPYM,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_AGRIN,0.83229,1.0,0.04255,1.0,0.53125,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,AGRIN_MMP9,KPYM_ADIPOQ,0.83229,1.0,0.04255,1.0,0.53125,0.0101
ADIPOQ_AGRIN,TIMP-2_KPYM,AGRIN_HSPB1,KPYM_HSPB1,0.83229,1.0,0.08511,1.0,0.54255,0.0101
ADIPOQ_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_HSPB1,0.83229,0.98039,0.04255,0.66667,0.52632,0.0101
HSPB1_KPYM,TIMP-2_KPYM,AGRIN_TIMP-2,,0.83228,1.0,0.02041,1.0,0.53398,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_HSPB1,0.83228,1.0,0.06122,1.0,0.54455,0.0101
MMP9_HSPB1,TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_HSPB1,0.83228,1.0,0.06122,1.0,0.54455,0.0101
PERM_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,,0.83226,1.0,0.08511,1.0,0.5,0.0101
PERM_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,,0.83226,1.0,0.08511,1.0,0.5,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.83226,1.0,0.14894,1.0,0.51807,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.83226,1.0,0.11628,1.0,0.55294,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_AGRIN,KPYM_HSPB1,0.83226,1.0,0.04651,1.0,0.53409,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.83226,1.0,0.14894,1.0,0.51807,0.0101
MMP9_AGRIN,HSPB1_KPYM,PERM_MMP9,TIMP-2_AGRIN,0.83226,1.0,0.04651,1.0,0.53409,0.0101
MMP9_AGRIN,HSPB1_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.83226,1.0,0.11628,1.0,0.55294,0.0101
MMP9_KPYM,HSPB1_PERM,TIMP-2_PERM,KPYM_TIMP-2,0.83226,1.0,0.11628,1.0,0.55294,0.0101
HSPB1_MMP9,PERM_AGRIN,TIMP-2_KPYM,AGRIN_TIMP-2,0.83226,1.0,0.02326,1.0,0.52809,0.0202
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_PERM,0.83226,1.0,0.04651,1.0,0.53409,0.0101
PERM_MMP9,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_MMP9,0.83226,1.0,0.19149,1.0,0.53086,0.0101
PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_ADIPOQ,0.83226,1.0,0.04255,1.0,0.48864,0.0101
PERM_MMP9,ADIPOQ_AGRIN,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83226,1.0,0.04255,1.0,0.48864,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_ADIPOQ,0.83226,1.0,0.19149,1.0,0.53086,0.0101
PERM_TIMP-2,ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83226,1.0,0.06383,1.0,0.49425,0.0101
PERM_AGRIN,ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_AGRIN,0.83226,1.0,0.06383,1.0,0.49425,0.0101
PERM_AGRIN,ADIPOQ_TIMP-2,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83226,1.0,0.06383,1.0,0.49425,0.0101
